time,symbol,signal,action,price,equity,lots,sl_pips,tp_pips,order_result
2025-12-01 11:12:33.849771,USDJPYm,-1,SELL,155.308,9989.82,0.01,20,40,"OrderSendResult(retcode=10009, deal=1575154068, order=2014094484, volume=0.01, price=155.308, bid=155.308, ask=155.31799999999998, comment='Phase4_Bot', request_id=3468251341, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.308, stoplimit=0.0, sl=155.50799999999998, tp=154.908, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 11:12:43.254518,USDJPYm,-1,SELL,155.311,9989.23,0.01,20,40,"{'retcode': 0, 'comment': 'DRY_RUN'}"
2025-12-01 11:16:29.672042,USDJPYm,-1,SELL,155.308,9989.23,0.01,20,40,"{'retcode': 0, 'comment': 'DRY_RUN'}"
2025-12-01 11:16:29.672042,USDJPYm,-1,SELL,155.308,9989.23,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=3468251342, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.311, stoplimit=0.0, sl=155.511, tp=154.911, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 11:16:59.706064,USDJPYm,0,,155.32,9987.65,0,0,0,
2025-12-01 11:17:18.965739,USDJPYm,0,,155.322,9987.3,0,0,0,
2025-12-01 11:17:29.723710,USDJPYm,0,,155.324,9986.95,0,0,0,
2025-12-01 11:17:48.985225,USDJPYm,0,,155.323,9987.13,0,0,0,
2025-12-01 11:17:59.742196,USDJPYm,0,,155.333,9985.36,0,0,0,
2025-12-01 11:18:19.015833,USDJPYm,0,,155.333,9985.36,0,0,0,
2025-12-01 11:23:04.008501,USDJPYm,0,,155.294,9992.19,0,0,0,
2025-12-01 11:23:34.031602,USDJPYm,0,,155.286,9993.56,0,0,0,
2025-12-01 11:24:04.048247,USDJPYm,0,,155.227,10003.82,0,0,0,
2025-12-01 11:24:34.066211,USDJPYm,0,,155.234,10002.61,0,0,0,
2025-12-01 11:25:04.081531,USDJPYm,0,,155.213,10006.25,0,0,0,
2025-12-01 11:25:34.098284,USDJPYm,0,,155.225,10004.17,0,0,0,
2025-12-01 11:26:04.120327,USDJPYm,0,,155.191,10010.09,0,0,0,
2025-12-01 11:26:34.135483,USDJPYm,0,,155.226,10003.98,0,0,0,
2025-12-01 11:27:04.151362,USDJPYm,0,,155.236,10002.26,0,0,0,
2025-12-01 11:27:34.172717,USDJPYm,0,,155.21,10006.79,0,0,0,
2025-12-01 11:28:04.188654,USDJPYm,0,,155.223,10004.51,0,0,0,
2025-12-01 11:28:34.205566,USDJPYm,0,,155.215,10005.87,0,0,0,
2025-12-01 11:29:04.239065,USDJPYm,0,,155.218,10005.38,0,0,0,
2025-12-01 11:29:34.254025,USDJPYm,0,,155.225,10004.17,0,0,0,
2025-12-01 11:30:04.273376,USDJPYm,0,,155.225,10004.17,0,0,0,
2025-12-01 11:30:34.305687,USDJPYm,0,,155.188,10010.62,0,0,0,
2025-12-01 11:31:04.320923,USDJPYm,0,,155.175,10012.87,0,0,0,
2025-12-01 11:35:59.375979,USDJPYm,0,,155.183,10012.35,0,0,0,
2025-12-01 11:36:29.415383,USDJPYm,0,,155.165,10014.62,0,0,0,
2025-12-01 11:36:59.433949,USDJPYm,0,,155.167,10014.24,0,0,0,
2025-12-01 11:40:55.018015,USDJPYm,0,,155.168,10014.08,0,0,0,
2025-12-01 11:41:25.046288,USDJPYm,0,,155.172,10013.39,0,0,0,
2025-12-01 11:41:55.070355,USDJPYm,0,,155.141,10018.79,0,0,0,
2025-12-01 11:42:25.085836,USDJPYm,0,,155.16,10015.48,0,0,0,
2025-12-01 11:58:30.496177,USDJPYm,0,,155.139,10019.11,0,0,0,
2025-12-01 15:13:54.229657,USDJPYm,-1,SELL,155.116,10019.95,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576473987, order=2015508399, volume=0.01, price=155.116, bid=155.116, ask=155.126, comment='Phase4_Bot', request_id=1724878513, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.115, stoplimit=0.0, sl=155.315, tp=154.715, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:14:24.863831,USDJPYm,-1,SELL,155.13,10019.8,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576477891, order=2015512367, volume=0.01, price=155.13, bid=155.13, ask=155.14, comment='Phase4_Bot', request_id=1724878514, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.13, stoplimit=0.0, sl=155.32999999999998, tp=154.73, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:14:55.281329,USDJPYm,-1,SELL,155.127,10019.76,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576482749, order=2015517134, volume=0.01, price=155.127, bid=155.127, ask=155.137, comment='Phase4_Bot', request_id=1724878515, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.127, stoplimit=0.0, sl=155.327, tp=154.727, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:15:25.933876,USDJPYm,1,BUY,155.104,10020.14,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576487449, order=2015521903, volume=0.01, price=155.126, bid=155.116, ask=155.126, comment='Phase4_Bot', request_id=1724878516, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.114, stoplimit=0.0, sl=154.91400000000002, tp=155.514, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:15:56.659609,USDJPYm,1,BUY,155.115,10019.86,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576493774, order=2015527912, volume=0.01, price=155.124, bid=155.114, ask=155.124, comment='Phase4_Bot', request_id=1724878517, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.125, stoplimit=0.0, sl=154.925, tp=155.525, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:16:27.090489,USDJPYm,1,BUY,155.092,10019.95,0.01,20,40,"OrderSendResult(retcode=10009, deal=1576499444, order=2015533704, volume=0.01, price=155.102, bid=155.092, ask=155.102, comment='Phase4_Bot', request_id=1724878518, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.102, stoplimit=0.0, sl=154.90200000000002, tp=155.502, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:16:57.595657,USDJPYm,1,BUY,155.09,10019.88,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=1724878519, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.1, stoplimit=0.0, sl=154.9, tp=155.5, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:17:55.768203,USDJPYm,1,BUY,155.09,10019.88,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.1, stoplimit=0.0, sl=154.9, tp=155.5, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 15:23:20.112458,USDJPYm,1,BUY,155.09,10019.88,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.1, stoplimit=0.0, sl=154.9, tp=155.5, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:48:32.477741,USDJPYm,1,BUY,155.048,10019.57,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.058, stoplimit=0.0, sl=154.858, tp=155.458, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:49:02.522005,USDJPYm,1,BUY,155.048,10019.57,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.058, stoplimit=0.0, sl=154.858, tp=155.458, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:49:32.548304,USDJPYm,1,BUY,155.048,10019.57,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.058, stoplimit=0.0, sl=154.858, tp=155.458, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:55:01.478052,USDJPYm,1,BUY,155.048,10021.45,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577348096, order=2016429875, volume=0.01, price=155.381, bid=155.371, ask=155.381, comment='Phase4_Bot', request_id=534388090, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.376, stoplimit=0.0, sl=154.976, tp=155.576, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:55:33.715964,USDJPYm,1,BUY,155.378,10021.43,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577349739, order=2016431694, volume=0.01, price=155.388, bid=155.37800000000001, ask=155.388, comment='Phase4_Bot', request_id=534388091, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.388, stoplimit=0.0, sl=154.988, tp=155.588, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:56:04.763113,USDJPYm,1,BUY,155.375,10021.33,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577351300, order=2016433380, volume=0.01, price=155.386, bid=155.376, ask=155.386, comment='Phase4_Bot', request_id=534388092, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.385, stoplimit=0.0, sl=154.98499999999999, tp=155.58499999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:56:36.805154,USDJPYm,1,BUY,155.366,10021.08,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577352876, order=2016435123, volume=0.01, price=155.376, bid=155.366, ask=155.376, comment='Phase4_Bot', request_id=534388093, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.376, stoplimit=0.0, sl=154.976, tp=155.576, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:57:13.451537,USDJPYm,1,BUY,155.362,10020.92,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577355311, order=2016437614, volume=0.01, price=155.373, bid=155.363, ask=155.373, comment='Phase4_Bot', request_id=534388094, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.372, stoplimit=0.0, sl=154.972, tp=155.572, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:57:44.760230,USDJPYm,1,BUY,155.343,10020.24,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577356727, order=2016439171, volume=0.01, price=155.35299999999998, bid=155.343, ask=155.35299999999998, comment='Phase4_Bot', request_id=534388095, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.353, stoplimit=0.0, sl=154.953, tp=155.553, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:58:15.853892,USDJPYm,1,BUY,155.363,10020.91,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577359076, order=2016441691, volume=0.01, price=155.37199999999999, bid=155.362, ask=155.37199999999999, comment='Phase4_Bot', request_id=534388096, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.372, stoplimit=0.0, sl=154.972, tp=155.572, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:58:49.908271,USDJPYm,1,BUY,155.357,10020.62,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577360570, order=2016443411, volume=0.01, price=155.367, bid=155.357, ask=155.367, comment='Phase4_Bot', request_id=534388097, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.367, stoplimit=0.0, sl=154.96699999999998, tp=155.56699999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:59:21.803384,USDJPYm,1,BUY,155.345,10019.94,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577361945, order=2016444959, volume=0.01, price=155.355, bid=155.345, ask=155.355, comment='Phase4_Bot', request_id=534388098, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.355, stoplimit=0.0, sl=154.95499999999998, tp=155.55499999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 17:59:57.064817,USDJPYm,1,BUY,155.348,10020.05,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577363717, order=2016446902, volume=0.01, price=155.358, bid=155.348, ask=155.358, comment='Phase4_Bot', request_id=534388099, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.358, stoplimit=0.0, sl=154.958, tp=155.558, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:00:33.580390,USDJPYm,1,BUY,155.361,10020.81,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577365848, order=2016449311, volume=0.01, price=155.37099999999998, bid=155.361, ask=155.37099999999998, comment='Phase4_Bot', request_id=534388100, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.371, stoplimit=0.0, sl=154.971, tp=155.571, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:01:04.605690,USDJPYm,1,BUY,155.35,10019.97,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577367583, order=2016451221, volume=0.01, price=155.35899999999998, bid=155.349, ask=155.35899999999998, comment='Phase4_Bot', request_id=534388101, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.36, stoplimit=0.0, sl=154.96, tp=155.56, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:01:35.335552,USDJPYm,1,BUY,155.351,10019.98,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577369298, order=2016453143, volume=0.01, price=155.361, bid=155.351, ask=155.361, comment='Phase4_Bot', request_id=534388102, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.361, stoplimit=0.0, sl=154.96099999999998, tp=155.56099999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:02:05.835667,USDJPYm,1,BUY,155.355,10020.24,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577371197, order=2016455186, volume=0.01, price=155.36499999999998, bid=155.355, ask=155.36499999999998, comment='Phase4_Bot', request_id=534388103, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.365, stoplimit=0.0, sl=154.965, tp=155.565, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:02:37.777147,USDJPYm,1,BUY,155.366,10021.18,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577372763, order=2016456934, volume=0.01, price=155.374, bid=155.364, ask=155.374, comment='Phase4_Bot', request_id=534388104, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.376, stoplimit=0.0, sl=154.976, tp=155.576, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:03:08.855478,USDJPYm,1,BUY,155.351,10019.68,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577374406, order=2016458825, volume=0.01, price=155.362, bid=155.352, ask=155.362, comment='Phase4_Bot', request_id=534388105, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.361, stoplimit=0.0, sl=154.96099999999998, tp=155.56099999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:03:41.546180,USDJPYm,1,BUY,155.347,10019.2,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577376408, order=2016460995, volume=0.01, price=155.357, bid=155.347, ask=155.357, comment='Phase4_Bot', request_id=534388106, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.357, stoplimit=0.0, sl=154.957, tp=155.557, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:04:14.899407,USDJPYm,1,BUY,155.357,10020.24,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577380021, order=2016464824, volume=0.01, price=155.367, bid=155.357, ask=155.367, comment='Phase4_Bot', request_id=534388107, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.367, stoplimit=0.0, sl=154.96699999999998, tp=155.56699999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:04:45.913903,USDJPYm,1,BUY,155.356,10020.05,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577382371, order=2016467304, volume=0.01, price=155.36599999999999, bid=155.356, ask=155.36599999999999, comment='Phase4_Bot', request_id=534388108, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.366, stoplimit=0.0, sl=154.966, tp=155.566, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:05:16.948077,USDJPYm,1,BUY,155.357,10020.12,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577385106, order=2016470117, volume=0.01, price=155.36599999999999, bid=155.356, ask=155.36599999999999, comment='Phase4_Bot', request_id=534388109, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.367, stoplimit=0.0, sl=154.96699999999998, tp=155.56699999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:05:48.079091,USDJPYm,1,BUY,155.365,10021.08,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577387558, order=2016472670, volume=0.01, price=155.374, bid=155.364, ask=155.374, comment='Phase4_Bot', request_id=534388110, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.375, stoplimit=0.0, sl=154.975, tp=155.575, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:06:18.775249,USDJPYm,1,BUY,155.356,10019.81,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577389452, order=2016474722, volume=0.01, price=155.36599999999999, bid=155.356, ask=155.36599999999999, comment='Phase4_Bot', request_id=534388111, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.366, stoplimit=0.0, sl=154.966, tp=155.566, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:06:49.530230,USDJPYm,1,BUY,155.357,10019.89,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577391565, order=2016476924, volume=0.01, price=155.367, bid=155.357, ask=155.367, comment='Phase4_Bot', request_id=534388112, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.367, stoplimit=0.0, sl=154.96699999999998, tp=155.56699999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:07:20.071274,USDJPYm,1,BUY,155.371,10021.9,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577393436, order=2016478911, volume=0.01, price=155.381, bid=155.371, ask=155.381, comment='Phase4_Bot', request_id=534388113, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.381, stoplimit=0.0, sl=154.981, tp=155.581, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:07:50.943913,USDJPYm,1,BUY,155.37,10021.68,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577394555, order=2016480108, volume=0.01, price=155.38, bid=155.37, ask=155.38, comment='Phase4_Bot', request_id=534388114, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.38, stoplimit=0.0, sl=154.98, tp=155.57999999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:08:23.132806,USDJPYm,1,BUY,155.379,10023.06,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577396361, order=2016481994, volume=0.01, price=155.38899999999998, bid=155.379, ask=155.38899999999998, comment='Phase4_Bot', request_id=534388115, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.389, stoplimit=0.0, sl=154.989, tp=155.589, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:08:53.624093,USDJPYm,1,BUY,155.376,10022.5,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577397503, order=2016483217, volume=0.01, price=155.386, bid=155.376, ask=155.386, comment='Phase4_Bot', request_id=534388116, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.386, stoplimit=0.0, sl=154.986, tp=155.58599999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:09:24.075785,USDJPYm,1,BUY,155.37,10021.4,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577399016, order=2016484709, volume=0.01, price=155.38, bid=155.37, ask=155.38, comment='Phase4_Bot', request_id=534388117, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.38, stoplimit=0.0, sl=154.98, tp=155.57999999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:09:54.569648,USDJPYm,1,BUY,155.375,10022.23,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577400106, order=2016485799, volume=0.01, price=155.38899999999998, bid=155.379, ask=155.38899999999998, comment='Phase4_Bot', request_id=534388118, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.385, stoplimit=0.0, sl=154.98499999999999, tp=155.58499999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:10:25.434910,USDJPYm,1,BUY,155.379,10022.88,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577402560, order=2016488322, volume=0.01, price=155.38899999999998, bid=155.379, ask=155.38899999999998, comment='Phase4_Bot', request_id=534388119, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.389, stoplimit=0.0, sl=154.989, tp=155.589, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:10:57.592908,USDJPYm,1,BUY,155.382,10023.37,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577405351, order=2016491123, volume=0.01, price=155.392, bid=155.382, ask=155.392, comment='Phase4_Bot', request_id=534388120, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.392, stoplimit=0.0, sl=154.992, tp=155.59199999999998, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:11:29.940125,USDJPYm,-1,SELL,155.391,10025.09,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577407369, order=2016493183, volume=0.01, price=155.392, bid=155.392, ask=155.402, comment='Phase4_Bot', request_id=534388121, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.391, stoplimit=0.0, sl=155.791, tp=155.191, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:12:00.320,USDJPYm,-1,SELL,155.386,10024.09,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577409588, order=2016495493, volume=0.01, price=155.386, bid=155.386, ask=155.396, comment='Phase4_Bot', request_id=534388122, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.386, stoplimit=0.0, sl=155.786, tp=155.186, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
2025-12-01 18:12:30.717276,USDJPYm,-1,SELL,155.391,10024.93,0.01,40,20,"OrderSendResult(retcode=10009, deal=1577411435, order=2016497316, volume=0.01, price=155.391, bid=155.391, ask=155.40099999999998, comment='Phase4_Bot', request_id=534388123, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.391, stoplimit=0.0, sl=155.791, tp=155.191, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase4_Bot', position=0, position_by=0))"
